ID;OBJETO;MATERIAL;PROCEDENCIA;FECHA INGRESO;EDAD;FECHA;CULTURA;SECCION;SERIE;NUMINV
22749;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24578
22750;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24579
22747;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24576
22748;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24577
22745;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24574
22746;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24575
22743;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24572
22744;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24573
22741;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24570
22742;OLLAS;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;OLLAS;24571
22739;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24568
22740;CANDIL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LUCERNAS;24569
22737;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24566
22738;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24567
22735;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24564
22736;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24565
22733;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XI - XIII;ISLÁMICA;CERÁMICA;LOTES;24562
22734;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24563
22731;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24560
22732;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24561
22729;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24558
22730;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24559
22727;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24556
22725;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24554
22726;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24555
22723;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;25/01/95;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LOTES;24552
22724;CANDIL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ/95;1995;MEDIA;s. XII - XIII;ISLÁMICA;CERÁMICA;LUCERNAS;24553
23117;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/97-98;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24946
23115;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/97-98;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24944
23116;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/97-98;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24945
23113;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/97-98;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24942
23114;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/97-98;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24943
23112;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/97-98;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24941
23131;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24960
23132;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24961
23129;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24958
23130;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24959
23127;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24956
23128;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24957
23125;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24954
23126;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24955
23123;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24952
23124;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24953
23121;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24950
23122;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24951
23119;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24948
23120;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24949
23118;LOTE DE MATERIAL;BARRO;ARCO DE LOS BLANCOS. CÁDIZ Y SOLAR DE CARPIO. CÁDIZ/99;23/10/00;MEDIA;s. XII-XIII;ISLÁMICA;CERÁMICA;LOTES;24947
2255;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2277
2256;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2278
2253;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2275
2254;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2276
2251;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2273
2252;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2274
2249;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2271
2250;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2272
2247;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2269
2248;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2270
2245;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2267
2246;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2268
2243;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2265
2244;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2266
2241;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2263
2242;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2264
2239;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2261
2240;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2262
2237;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2259
2238;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2260
2235;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2257
2236;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2258
2233;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2255
2234;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2256
2231;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2253
2232;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2254
2229;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2251
2230;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2252
2227;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2249
2228;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2250
2225;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2247
2226;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2248
2223;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2245
2224;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2246
2221;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2243
2222;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2244
2219;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2241
2220;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2242
2217;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2239
2218;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2240
2215;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2237
2216;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2238
2213;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2235
2211;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2233
2212;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2234
2209;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2231
2210;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2232
2207;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2229
2208;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2230
2205;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2227
2206;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2228
2204;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2226
2201;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2223
2202;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2224
2199;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2221
2200;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2222
2197;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2219
2198;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2220
2195;FUSAYOLA;BARRO;ARCOS;;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2217
2196;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2218
2193;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2215
2194;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2216
2191;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2213
2192;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2214
2190;FUSAYOLA;BARRO;ARCOS;27/05/14;ANTIGUA;;ROMANA;CERÁMICA;FUSAYOLAS;2212
2002;LADRILLO;BARRO;ARCOS;;;;;CERÁMICA;LADRILLOS;2001
1979;PESA DE TELAR;BARRO;ARCOS;27/05/14;;;;CERÁMICA;PESAS DE TELAR;1978
4853;FRAGMENTO;BARRO;ARCOS DE LA FRONTERA;POSTERIOR A 1906;;;;CERÁMICA;TERRA SIGILLATA;4875
12137;URNA;BARRO;AREA DE LA AVENIDA . CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;URNAS;12144 BIS
12032;ÁNFORAS;BARRO;AREA DE LA AVENIDA . CÁDIZ;;ANTIGUA;s. I d.C.;ROMANA;CERÁMICA;ÁNFORAS;12047
12025;PLATOS;BARRO;AREA DE LA AVENIDA . CÁDIZ;;ANTIGUA;0 - 75 d.C.;ROMANA;CERÁMICA;PLATOS;12040 BIS
12026;FIGURA;BARRO;AREA DE LA AVENIDA . CÁDIZ;1983;ANTIGUA;s. I d.C.;ROMANA;CERÁMICA;TERRACOTAS;12041
12024;VASO;BARRO;AREA DE LA AVENIDA . CÁDIZ;1983;ANTIGUA;27 a.C. - 37 d.C.;ROMANA;CERÁMICA;PAREDES FINAS;12040
12012;LUCERNA;BARRO;AREA DE LA AVENIDA . CÁDIZ;;ANTIGUA;s. I a.C.;ROMANA;CERÁMICA;LUCERNAS;12029
23771;ASKOS;BARRO;AREA DE PUERTA TIERRA. CÁDIZ;;ANTIGUA;s. I ;ROMANA;CERÁMICA;ASKOS;25640
12031;BUSTO;BARRO;AREA PUERTA TIERRA. CÁDIZ;1983;ANTIGUA;s. I d.C.;ROMANA;CERÁMICA;TERRACOTAS;12046
12029;BUSTO;BARRO;AREA PUERTA TIERRA. CÁDIZ;1983;ANTIGUA;s. II d.C.;ROMANA;CERÁMICA;TERRACOTAS;12044
12030;FIGURA;BARRO;AREA PUERTA TIERRA. CÁDIZ;1983;ANTIGUA;;ROMANA;CERÁMICA;TERRACOTAS;12045
12028;BUSTO;BARRO;AREA PUERTA TIERRA. CÁDIZ;1983;ANTIGUA;s. II d.C.;ROMANA;CERÁMICA;TERRACOTAS;12043
28360;UNGÜENTARIOS;BARRO;ASD/97;;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;29935
28378;OLLAS;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;OLLAS;29953
28373;FRAGMENTO;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;;CERÁMICA;FRAGMENTOS;29948
28374;FRAGMENTO;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;FRAGMENTOS;29949
28371;FRAGMENTO;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;FRAGMENTOS;29946
28372;FRAGMENTO (FIGURA);BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;TERRACOTAS;29947
28370;LUCERNA;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;LUCERNAS;29945
28367;LUCERNA;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;LUCERNAS;29942
28368;FRAGMENTO;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;;CERÁMICA;BARNIZ NEGRO;29943
28365;ASA;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;ÁNFORAS;29940
28366;LUCERNA;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;LUCERNAS;29941
28363;FRAGMENTO;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;PÚNICA;CERÁMICA;QUEMAPERFUMES;29938
28364;UNGÜENTARIOS;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;29939
28361;FRAGMENTO;BARRO;ASDRUBAL. CÁDIZ/1997;;ANTIGUA;;PÚNICA;CERÁMICA;QUEMAPERFUMES;29936
17649;LUCERNA;BARRO;ASDRUBAL. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;LUCERNAS;17624
6729;FRAGMENTO;BARRO;ASTILLEROS. CÁDIZ;ANTERIOR A 1932;;;;CERÁMICA;LADRILLOS;6751
5497;VASO;BARRO;ASTILLEROS JUNTO A LOS GLACIS. CÁDIZ;01/03/43;ANTIGUA;;ROMANA;CERÁMICA;VASOS;5519
5498;VASO;BARRO;ASTILLEROS JUNTO A LOS GLACIS. CÁDIZ;01/03/43;ANTIGUA;;ROMANA;CERÁMICA;VASOS;5520
6541;FRAGMENTO;BARRO;AUDIENCIA;28/04/52;;;;CERÁMICA;VASIJAS;6563
11923;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11940
11921;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11938
11922;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11939
11919;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11936
11920;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11937
11917;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11934
11918;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11935
11915;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11932
11916;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11933
11913;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11930
11914;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11931
11911;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11928
11912;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11929
11910;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11927
11907;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11924
11908;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11925
11905;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11922
11906;LOTE DE MATERIAL ROMANO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CAMPANIENSE;11923
11904;FRAGMENTO;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;VASOS;11921
11420;LOTE DE MATERIAL;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;;CERÁMICA;LOTES;11442
11415;UNGÜENTARIOS;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;11437
11413;LOTE DE MATERIAL;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;;CERÁMICA;LOTES;11435
11414;LOTE DE MATERIAL;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;;CERÁMICA;LOTES;11436
11407;UNGÜENTARIOS;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;11429
11408;UNGÜENTARIOS;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;11430
11405;URNA FUNERARIA;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;URNAS;11427
11406;CUENCOS;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;ROMANA;CERÁMICA;CUENCOS;11428
11399;LOTE DE MATERIAL;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;;;CERÁMICA;LOTES;11421
11397;LUCERNA;BARRO;AVENIDA ANA DE VIYA. CÁDIZ;;ANTIGUA;s. IV - II a.C.;GRIEGA;CERÁMICA;LUCERNAS;11419
